30.069470309134783, 508.0757210176023
28.50371641863553, 502.9844703901024
27.298916651822587, 502.79014784706806
25.371237024921864, 502.47923177821303
23.92547730474633, 502.2460447265719
21.8778035075219, 497.0770650818581
19.82964390393989, 496.7467167586997
18.022930060078053, 491.6166016225932
16.33572458018234, 496.1831813839001
14.890450666364387, 491.1113630107038
13.445662558904022, 481.2009133159522
11.638948715042183, 476.07079817984527
9.832234871180347, 470.94068304373855
8.025035220960923, 470.64919922918716
6.580247113500559, 460.7387495344351
4.774019075996308, 450.77000307677326
3.208265185497062, 445.67875244927336
1.8844428610755752, 430.9491036872698
0.9215746603403892, 421.11638300973186
0.31966058329150027, 416.1805904166597
